ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.06355007118805833,0.4185830704318664,0.5511018856052925,0.29816933365555937,0.2714642204530525,0.5660462464178376,0.19873435042074017,0.5855124235582303,0.37798739733561343,0
0.7888329050919415,0.5116831756762515,0.5495601147398065,0.37056319319753217,0.47340421046809344,0.43302169164202026,0.618426399119242,0.07748208539515064,0.5821220052562536,0
0.28147572221843303,0.48800353436747007,0.36854071958831486,0.6087839953053658,0.4186039816771645,0.2960642614694495,0.26342391910048724,0.42065819530799065,0.6084365044101229,0
0.5153264075388772,0.7653972730528984,0.6419689919893643,0.45954304939513324,0.7516647555708857,0.2892166902910163,0.3149212025109418,0.4978459700421795,0.7860035850224963,0
0.49058449024131867,0.5814743457968032,0.23130870560750222,0.16210858427111924,0.4134684061373529,0.420397143932131,0.4386168981237101,0.7477129979365259,0.31419495748173637,0
0.9713641622952159,0.35189830932406785,0.34823602697591655,0.30227661174272524,0.3737993279427876,0.27097657627585564,0.258365652352069,0.6428639599481774,0.5051298692660743,0
0.7230894555694719,0.521667037291918,0.47856083727347337,0.2193349197592838,0.42440841947793123,0.4504103357465534,0.46587011957856667,0.2837865189107438,0.4164045743741145,0
0.45172915418401993,0.17232033465514585,0.4410155433984699,0.22514938294932205,0.2810409030571677,0.7636762512203101,0.30639300587847473,0.5635594850369607,0.44393947927944577,0
0.7733629666653026,0.5946163318014959,0.261657936840959,0.5122625923943446,0.5295117499343528,0.7231675786261361,0.7201820493986231,0.28030663749493406,0.45639226419320544,0
0.9556065485963455,0.40582405370239405,0.48414212338793006,0.4819622279070787,0.5325802107402912,0.5653727449908602,0.6190395262118603,0.12296631242758875,0.4967975569594534,0
0.6926047051550422,0.763150968964052,0.6419534179206905,0.6453388802204272,0.7308722611538138,0.6202882918014795,0.02845552124580366,0.1798592670585143,0.49107903928286134,0
0.23860426042687338,0.45896361061716207,0.5414426744965684,0.5121828181861264,0.458099405129341,0.4517690818342109,0.15373399093712506,0.8892245732143814,0.6145781446308677,0
0.09764447073206647,0.731925225947181,0.7178623291819618,0.4824150382512801,0.570879862384321,0.15042499147200167,0.2337218706967602,0.46968847947131004,0.48212082776369863,0
0.530253372671983,0.3931396109990182,0.5558999551751578,0.33596305884241456,0.5752525066107584,0.6643406127303005,0.6644556707495975,0.31978765161286216,0.418833511890287,0
0.5172210691810198,0.4133954556182544,0.14487249160024027,0.0786623851829684,0.23080294153457492,0.5021238461845796,0.24193182102431499,0.7788038732842539,0.47784920243954265,0
0.39561846253936034,0.08327177861036525,0.4317353169221637,0.4947640708597771,0.3390934204011856,0.787358427820585,0.48366043411926696,0.4009579173932573,0.8200182958212457,0
0.04716555820209605,0.25919230161791545,0.5122488825388569,0.46051079972428544,0.27369081343409885,0.2345425095509616,0.23700058485436792,0.6590666277740617,0.4488133646217071,0
0.07397643941396892,0.2902622647734343,0.8490868171900845,0.4431669822637039,0.46675498332493887,0.5897820040836781,0.5109515241453715,0.3149082269812943,0.42511997438633026,0
0.42626834675167075,0.3728439218571729,0.5446950513256326,0.3258235298497655,0.40958995222857464,0.6119997388142034,0.6056478552528596,0.3989903940756319,0.09993798210765827,0
0.5373771011252277,0.6313907439949872,0.712416978791208,0.845486937816816,0.7082293318463077,0.4974157953783043,0.19640324708530785,0.5374804531867393,0.38844038394512936,0
0.5492616273748265,0.5518676302659392,0.20854688155543558,0.42056870458257944,0.3935044521117377,0.6709121274940731,0.33969117888304295,0.6738333701266358,0.4511418214665903,0
0.3646112131116302,0.8936790054440964,0.6078541694174519,0.5651135014813928,0.7405219645233967,0.6930290739121998,0.3805801610104463,0.6898563526716851,0.26645577518749836,0
0.4185784465786942,0.10156658604027907,0.5302408931523661,0.24623391805033432,0.17942317487066983,0.8244973100717378,0.24386441000250977,0.8374852051947563,0.5505901049205892,0
0.46595546296211704,0.7235199563209742,0.6054044957405954,0.5950162302569838,0.5809045099914558,0.5850157296355246,0.4712668034410234,0.48225885404889435,0.7228359466228639,0
0.8728322535753285,0.5152718851621062,0.4770732607384481,0.45774840353923063,0.47869515750782066,0.5076045839470144,0.5898789305110315,0.4173610921604679,0.3592648014194967,0
0.7185086125032735,0.5607811071019675,0.6380826208701987,0.3977384825361141,0.7104716651388672,0.6771047380014351,0.45376263542995315,0.21854305992110737,0.16205697738801356,0
0.7578390260809627,0.8573671434354719,0.6235786886218033,0.4309985148752997,0.6919621577532175,0.8575839470848047,0.6000180912516125,0.4153880249676261,0.03478092371513738,0
0.4905209782512189,0.5403757657287959,0.2546312778199299,0.2927835484990683,0.35904771105838507,0.7751380803505653,0.21869309157538563,0.3781605246967724,0.42251455925242976,0
0.3857690566860005,0.5070090425766623,0.5947684762201756,0.5573462339759925,0.47895191483812605,0.76832846787376,0.5825597428111524,0.20540080143579093,0.8280033953864822,0
0.5065726232147902,0.6513183685784613,0.5312808596912096,0.3795732001441965,0.5402547598418015,0.29147448425878403,0.2905809760230524,0.7818888379127126,0.6867248845152325,0
0.30163643508287785,0.1140266318067243,0.4774087990396054,0.6332720193318675,0.24524118311087525,0.5316076933310597,0.5274840312935458,0.7582525257000506,0.7585044306278467,0
0.5230346105586471,0.01605759852020018,0.5483001504983733,0.38218279163621977,0.28929049023373504,0.48082716359186456,0.45880691005916635,0.46957877054758784,0.43633183714690815,0
0.7773175012979776,0.2879520021040655,0.4634949212832118,0.5749095474099253,0.436608698906543,0.49981311226656144,0.26532891037752765,0.45426184106308776,0.2935499286583106,0
0.14465590984275514,0.3105082320508261,0.543278497251443,0.5325925603523163,0.32503800482633155,0.32799582455798776,0.44951800463426433,0.3607231271961048,0.44911982642087145,0
0.6932961756328497,0.3660626667331266,0.259774679465873,0.5442553939608874,0.37882610605305705,0.6045907089231349,0.921657417990971,0.3360026704221963,0.7623579333548661,0
0.6887066144445323,0.5465616960827264,0.5113495830694736,0.6438189552983165,0.6212839862618339,0.5175691293614885,0.6529747804631398,0.4541526302903571,0.47563267518890456,0
0.7361296032637912,0.8662332140002618,0.20985922820000702,0.6037476628550351,0.5711141408119684,0.3164293101935971,0.13674466227632454,0.6385816989232743,0.8674852658412251,0
0.38026118794915287,0.4571200269493898,0.6193340447804225,0.41262151478314474,0.5688178424118072,0.09811076394369089,0.5148795385915161,0.5835134691380179,0.4998076289225986,0
0.6796042981063659,0.4300436823232775,0.29137452907854083,0.10335826724131132,0.37759635300915273,0.5810981707509707,0.6600460690780402,0.2938061952995498,0.49627323233254445,0
0.6094586038239995,0.6868615986308241,0.27947010242250375,0.5214123300054626,0.561478338767249,0.5405738718280901,0.031114619668077076,0.4624577686014783,0.5618390818268896,0
0.5900471598816126,0.8513427691537516,0.8156019922821818,0.6584885366292519,0.946635808589076,0.30558024796812555,0.6756354343804967,0.43137071806263116,0.43984237543332827,0
0.030862182524359686,0.5966093153577744,0.44909868439538214,0.6816400333340198,0.5747081142581918,0.33774043109034174,0.7164030540340232,0.6888931772934014,0.2198965619610504,0
0.5202325952270304,0.9120263753873281,0.31084106901483166,0.7371358753477053,0.6206956653451172,0.1969407524077717,0.6566798030596425,0.6846282747123384,0.6469873362610562,0
0.89774852074416,0.7764267836531322,0.3385941540677696,0.27974345989061694,0.635970330662606,0.446693496884354,0.599193831582147,0.4387453550279872,0.36882378714271236,0
0.48073357405119777,0.12084407253699679,0.6115897914319761,0.4946449816501574,0.3740132088261656,0.3117565835204814,0.7274347096675777,0.6748500392845507,0.46425664550361245,0
0.6964813793073744,0.7182881675025847,0.6450837019967791,0.5871149706110756,0.6713490007607891,0.5115466836947863,0.6068210868437749,0.5802783518940651,0.45125240265403394,0
0.9230826784759377,0.6294717506346043,0.6165444688145469,0.7249632405197948,0.6726321340787826,0.4021392502641027,0.06028352218066071,0.4206973010172754,0.3354161603489164,0
0.544375266561333,0.5693097252754746,0.5547508709419546,0.8140250433758398,0.63787954771541,0.3582665887432487,0.34028465617590786,0.516453101122551,0.6031575524350562,0
0.43290585991850955,0.5349273395974663,0.37819979178798485,0.38212124278335524,0.46660287439965153,0.6212932011409164,0.621993465655263,0.2635044524955979,0.39803454744566863,0
0.4506265349598968,0.21587328953078946,0.23884305262217395,0.07190603374267562,0.05460217122624004,0.5240184345421036,0.5503072528699323,0.4751072214307322,0.46076663158702497,0
0.2430341941434315,0.23760015355867295,0.7816321671117391,0.4984343091966371,0.43513836294633795,0.6631309587600085,0.7222803358302279,0.46322504527393116,0.32588714783371425,0
0.48526541768916365,0.24025291189331885,0.398187916056737,0.21948690652243527,0.22267655259869873,0.5278751149441915,0.7261293530336983,0.3728636161275346,0.1756450407787197,0
0.6225756846830883,0.8110126678516254,0.7184323363181907,0.8164671443853577,0.8170629373961393,0.6033088135183396,0.3507616573794508,0.00028298133881690874,0.3988309739157005,0
0.377705778656298,0.5046401609495492,0.8038733827534341,0.6260688425985379,0.7206756914967624,0.35137384535396643,0.8230525685916606,0.21248210379432464,0.5530510166333055,0
0.3988598458136228,0.46923029670343297,0.627736905084328,0.4995676378245522,0.43125166272399185,0.546935073272058,0.78195617680383,0.4367271069353409,0.625981347749487,0
0.37577432644789494,0.272077169140143,0.3260487160876447,0.5443053359665452,0.36647477007227486,0.27865497134685446,0.3835270553108062,0.531945716855215,0.37869595542756257,0
0.6421659876445803,0.38053592339642234,0.6206269571892005,0.7368212214647493,0.503975444374062,0.4333421014337191,0.5881984888662554,0.6771702153119336,0.3538099880634406,0
0.8268943483496975,0.5332034656454513,0.28694966611233985,0.33388455509371334,0.4687966178062871,0.5139781613867369,0.48678968934676203,0.46740680886602426,0.44883818081110566,0
0.6470918933558559,0.5262401878922894,0.6049979795095014,0.5162626553232986,0.5507026067391233,0.7184879623963885,0.5998235311734663,0.49894395384987716,0.5739036438510478,0
0.6075611381756295,0.5475150830746026,0.5599658392944143,0.5998641814635487,0.5221195092576818,0.5940488308554421,0.5914231673098611,0.7333273954837893,0.5426206690579548,0
0.23426714440056362,0.652445895267998,0.48457283063850887,0.38826838453623935,0.3942036030472174,0.40981653924734424,0.7066355709983485,0.35406095079306577,0.3678747956422415,0
0.3943498052938803,0.47574034309428315,0.295990078518325,0.33367807850489256,0.4629704395012325,0.7366665801383729,0.5177379215565332,0.4313842223933203,0.3981588000520738,0
0.8535621348237203,0.9273145718076843,0.1838590899708608,0.6538016758934164,0.6233093832549766,0.33615155642853595,0.5380257994077938,0.3392153237712449,0.6563411275889357,0
0.8356948036938182,0.22203219789969084,0.5260548678723146,0.4736698721198051,0.497774592674216,0.47801907564621554,0.6296108796185798,0.7783594698367493,0.7236699125740969,0
0.5782165110209249,0.5182584765976909,0.3607195958948633,0.8499774949690122,0.6199342926554676,0.4854862869448247,0.28367404163917015,0.8988102011039097,0.25040231475191466,0
0.33810774254682574,0.23588711113502583,0.5546517729161496,0.4237738951902223,0.32408919791246865,0.2485645586450573,0.34943286722254824,0.7276959131565557,0.6687848190097401,0
0.4423795723069331,0.502899601043313,0.3910576532876327,0.16762209943241563,0.29179538615296,0.11703581546159507,0.2446420010529316,0.5873354411480894,0.6419451532298084,0
0.21304338686178825,0.3987303159225113,0.2985645713437671,0.7331880626958527,0.4444954781706077,0.8555333766277378,0.3887381273658534,0.44952688164519294,0.6045938640136191,0
0.4845414457239789,0.6267212568084773,0.4437100363189636,0.5213143036622573,0.5312136111437235,0.3433871567244621,0.23146372097396364,0.438880527194553,0.059884775399851244,0
0.5901505459288426,0.7353757464772489,0.4815303800974221,0.39618756543260397,0.5320169097717776,0.6001963640625082,0.5015052911710779,0.15031267154713515,0.4388450826335164,0
0.7449838313525551,0.785562299262872,0.5075477195472577,0.67910462709269,0.6651556284792949,0.3960310316898147,0.30172447852283796,0.6121113070831867,0.6481023267379822,0
0.394424914210239,0.2243029188622941,0.38432906658847815,0.636753596611775,0.4743870250117166,0.6200152282958656,0.4944087044568547,0.457639273919412,0.5846417353389927,0
0.3841636754208288,0.15004974133561105,0.20966821802761218,0.562497523717369,0.23249757503007043,0.4732325363515007,0.6163879239782752,0.3162714085483394,0.6556923021956294,0
0.5362482338538667,0.9934046861512643,0.32211006334666553,0.6229482535475639,0.7448844069020935,0.4745599197998358,0.6347705291764645,0.5307556045826354,0.4330231804705338,0
0.708086164509672,0.5303867321886316,0.5899375631052616,0.4789053795526164,0.5898499547257543,0.24031771839062288,0.6857492048188145,0.5275541667905154,0.8051218583846053,0
0.6452118169693817,0.059217077148318316,0.22467104825795153,0.33485890707855415,0.18292416854615415,0.6349018725913689,0.3629010835417322,0.7856696614530285,0.24534944761720578,0
0.6633272680820792,0.5594562560256576,0.7871492130486845,0.41235611045647047,0.564645434073094,0.43880250540667576,0.5955003835921375,0.6602844329582253,0.49442980716459906,0
0.6036673862667902,0.4622049915352611,0.16634073787121129,0.21049335788745485,0.30249329120327945,0.6782294120252913,0.5650861642814632,0.7197153752826625,0.6449972016035994,0
0.1652280508928096,0.13861202086089852,0.6438168176591943,0.7311749933385729,0.33067413770892873,0.5170820534087477,0.6651091521451632,0.4614520489947517,0.5965028262979747,0
0.5275703007006491,0.5279688380912607,0.5292444112492692,0.5781029579970423,0.5354316570730822,0.8374045367867358,0.4499610994668586,0.45684023358768167,0.3998207078863676,0
0.47942424784963455,0.35702303180337386,0.5366670001216123,0.297110316034004,0.32719512621593994,0.6265070213522367,0.33690051116573416,0.48804507330312036,0.4632937294453963,0
0.38431985420489867,0.5222164437441209,0.6918119232565175,0.7145697608358615,0.5733247220735287,0.3099651931131283,0.21374655158465725,0.6555711148677801,0.6514327843154998,0
0.43356729208656414,0.4056977913421775,0.6500101100518454,0.5698161140038654,0.5583466298664775,0.6070321034409949,0.38421636830166506,0.3367717585338323,0.7071289137400628,0
0.2804282089017135,0.7253774632618637,0.8414981746012918,0.720859255786804,0.7257160992224164,0.8411242969244975,0.3826686501011762,0.37054223227100874,0.2393971561911184,0
0.4668244715151612,0.32379908983846456,0.24240681284064064,0.49840725919744644,0.36631327287286103,0.19498612089364592,0.7354504436112999,0.4492139695958109,0.7950151655352918,0
0.3518738562706719,0.15082766417576013,0.3007201260171754,0.3188319402953381,0.24129597263314206,0.7470887747174793,0.3680113547215283,0.5186463887813451,0.5128436145594054,0
0.32293402028141643,0.1823235350952124,0.36411008300115383,0.4200213615629724,0.33675451102864906,0.15705925322296346,0.46739030462737224,0.752788395275041,0.7898967272609138,0
0.5988787030912701,0.37399937470463634,0.4065680106094796,0.5548770768801854,0.5221954149844307,0.3761155927151811,0.19901511000963376,0.6171786199341929,0.5462487816589326,0
0.5432989154352958,0.4298739650703808,0.3597336954550998,0.2701762585949499,0.4197741878404901,0.48265711582370324,0.5931631087396136,0.48069114991173023,0.6021895731074626,0
0.7956812058777454,0.07617734103537835,0.35372643741693055,0.15481317480449786,0.20231016822229528,0.6613719709260795,0.4268534601770811,0.6941803486565187,0.5540552023984056,0
0.0736271982594565,0.8297783146376209,0.5249096206593064,0.5695589619169862,0.5862401228482522,0.5009253726724767,0.8397190850854926,0.1741426693276795,0.20085134466192436,0
0.8664066677738871,0.6101402846861009,0.33849384648672165,0.02155687993038997,0.32444894963925824,0.4938218605698957,0.771706399225485,0.5440795196688732,0.35213651145357067,0
0.12606633909647838,0.048644425798259366,0.24576255352118767,0.2763735939039958,0.15316475921415693,0.5402796041555133,0.7371442271356113,0.7364589222039376,0.6144634628274693,0
0.3637430278335482,0.7132268841197663,0.3609893869790898,0.26725409973475306,0.4114475930716819,0.2798001982919929,0.4409107987003535,0.18530361085546157,0.8444390385926076,0
0.6730527325002632,0.4159978873174291,0.28546248603988744,0.4325770292632452,0.41488391504059674,0.6472258749228313,0.42178907925335407,0.7434631386124685,0.41726273574109113,0
0.6119822231571687,0.2309166429965914,0.168022438615699,0.5090327860386397,0.13811264130697284,0.45709540716404823,0.6154962809628348,0.4611406876233933,0.5614491919944962,0
0.6186885276763664,0.9624115022766409,0.7696534388416277,0.4777907723908296,0.7715068308893921,0.49678245121694414,0.4647945251414172,0.3861294016780882,0.43414735611672933,0
0.886684374342643,0.674083124318774,0.33026767032118554,0.5372480180755168,0.5161559188179867,0.700555769490828,0.7530901497758381,0.48873917522346244,0.5484672103720905,0
0.43054721267185037,0.681778653627152,0.7792099666478747,0.7299504933291828,0.7494058450929252,0.2725332404295844,0.4053938079424971,0.8620129958140419,0.6457781937352988,0
0.35081185286671646,0.5693643655968563,0.4945313053592474,0.43218631575470456,0.5910870349605087,0.5854652709461163,0.5262334900738822,0.6352214343038406,0.6688693512847147,0
0.2778918498840443,0.2733499767854372,0.5634506685255685,0.3927546008464527,0.340868853679653,0.6568173128786129,0.5361041184039879,0.4387966958631719,0.5445362836325867,0
0.5076419895028219,0.4517357992247629,0.08985838392957349,0.05498904079657802,0.14320916751481166,0.44195325331035257,0.42212231740750683,0.47156046097462107,0.36663355885306315,0
0.7383523905100283,0.7035549052111632,0.6353679892359045,0.27039291026174495,0.5881877262893636,0.6057706061116,0.5175365442366018,0.33843233340389195,0.5068434372363485,0
0.4467295212903783,0.14774853615009959,0.5713244954608306,0.511272981610984,0.3155708452637634,0.3839958368805935,0.4811017859382964,0.5937962357378711,0.3958963260594153,0
0.5913843990196792,0.12362303238765268,0.37000922067919995,0.5685576079541126,0.25454858326640095,0.8731291574555927,0.7473132703561505,0.46145532024718433,0.06554876317714178,0
0.8736476181550603,0.7655458267445178,0.23422800974277008,0.3704881802519375,0.5864416903706052,0.45303250946628526,0.4535716645047263,0.41936441322566664,0.6723098057005514,0
0.7547184131918838,0.5393895291398121,0.4331506120766406,0.5140282975923178,0.4843811003934443,0.36563642385859785,0.5742692935364786,0.3750966117288843,0.7200477278950546,0
0.25102665996711415,0.9851966623771337,0.5861836842656437,0.8903624856838886,0.723913960980482,0.6924938525695917,0.7200187643502853,0.4424374911705944,0.5888157803202854,0
0.7021285663615229,0.9241424022032116,0.5165450903844295,0.4064693702415294,0.741989919146223,0.8587661631151366,0.45524353898887765,0.733613520665657,0.6842467865346681,0
0.5845728926452434,0.3982776866123349,0.26583355524790475,0.28025764835623596,0.32038642192694,0.5948220632722211,0.5823020577208777,0.44686875311576524,0.45261072819202786,0
0.1668986387337003,0.3872291959918644,0.5568869423554408,0.22359956132531425,0.33162197313468117,0.5054690867136908,0.6893966269424311,0.3827419781640583,0.33143814514739706,0
0.49378186938229757,0.4143671607444676,0.514161351386295,0.41992385752051564,0.4497500631470867,0.5953611409868665,0.596469758200666,0.49617263789734084,0.6873030976834326,0
0.4480064659958872,0.5396388150537268,0.3800094426609619,0.3628454354101573,0.39481950778044483,0.4626641159929609,0.5869705658253848,0.4847157068117532,0.2475763229111388,0
0.06652579330145812,0.5274022972522091,0.6266844875157259,0.3163495908336066,0.4827567475279573,0.19854772041064636,0.6747770087340629,0.6032317353595267,0.34279662344612516,0
0.21471701288098907,0.5534648602868439,0.39090698978099914,0.6248807776659013,0.5811094682934,0.47106356492086265,0.3096314040806251,0.2775764670585031,0.7879652826660074,0
0.5528454125057654,0.5716976105930681,0.6366516766868683,0.4198260926970071,0.5260128551550721,0.712267189651997,0.6547257042719947,0.488125767838791,0.44051368425944754,0
0.2030075255262498,0.851402303695806,0.5078170017992235,0.34676134068500286,0.7160263175453998,0.46499664101099303,0.6247800989197246,0.5047867209460887,0.48561317776112595,0
0.8034622492276376,0.9323511924766227,0.33465760403643047,0.13792714444879176,0.4986692444990121,0.668749031385148,0.3258253626127817,0.8843880083504295,0.5133398017403586,0
0.6009816678232814,0.4401481679343489,0.4533567104973506,0.5102514152402846,0.45971347921568,0.3316931066085612,0.6369584469403374,0.5254444756979894,0.5132031808605902,0
0.806771493313742,0.6265748093500383,0.6232068823492201,0.37631858836660026,0.6050680284729391,0.3245898115243789,0.6110202271162223,0.0977624346224295,0.29082100789695725,0
0.4090250249941798,0.5664031161001319,0.18522295636199487,0.35503751158673497,0.27352949206531074,0.6434555059487452,0.28409689730500215,0.5961894439299678,0.6242602481803539,0
0.44262567629543575,0.9825015776610634,0.8312050627781067,0.624077633242915,0.8963641274138963,0.332337921472925,0.5426667115357048,0.652131222919619,0.5530704787728578,0
0.46496445477627807,0.7183599883092471,0.4108994369698139,0.7053394034695818,0.5429498903638634,0.4069364497432966,0.4726700900712867,0.6526180660566929,0.781287362628063,0
0.8117743637754127,0.17735485762872447,0.2898076844586512,0.7922853981540875,0.38932661791229933,0.867207363839738,0.17460258767628797,0.6323377367196791,0.4755396949117409,1
0.7575885630981983,0.06524282163155595,0.4407423292276297,0.6116419468087197,0.33918523986083354,0.5533685161532562,0.5224395500117495,0.5876682686244898,0.5016807629167533,1
0.5189832262663732,0.542036916433606,0.45295547219185595,0.5693140726604345,0.27639580681723774,0.2526627899884083,0.5090466444100928,0.5950467701330697,0.4909107088218123,1
0.5813650415601679,0.7544509026603019,0.3141078294795363,0.3931368423020603,0.6900980276878852,0.4768151223967026,0.2794334099945375,0.729629509330237,0.13410042739245046,1
0.6671005001715214,0.5663698958419369,0.6254864582089783,0.7141850797339817,0.32795212361951165,0.34841408546908476,0.744668803234945,0.4363972021198599,0.5175634627959808,1
0.3807509418099768,0.6171160110053432,0.3531577190282881,0.717992474362702,0.3792306777970379,0.47951930408487503,0.43082702165398157,0.45514026034422134,0.3949049739327559,1
0.21492731371281407,0.632430474898985,0.3625237359973531,0.5414043647333731,0.23629719328191306,0.6206476158001557,0.5645578948476175,0.6337005241998075,0.5942846117952828,1
0.44728413526589,0.733563667545153,0.43485901376740876,0.1922580794677557,0.9755335301453306,0.44365077077312504,0.35289502987276006,0.5807775039201204,0.6091193243550603,1
0.5981336580810952,0.6008036161079481,0.6667532123734861,0.48293644710785505,0.6300364735683284,0.3502840773627308,0.5257054996569369,0.7061577052537424,0.3552870212701164,1
0.2634123423123346,0.5906914475284891,0.3281004948233987,0.5132614777844445,0.4495266220492325,0.41492444961640446,0.6922335108926466,0.7020318639019382,0.4718912554604388,1
0.4797256287057059,0.845188860357059,0.48290530903577666,0.71116351091614,0.24126932862272926,0.7492432079864847,0.42218595276542953,0.3834711323580718,0.677747440169795,1
0.7619441330677375,0.23782857001190427,0.3477561938702628,0.5149423099021232,0.5462466534618207,0.5805259570383278,0.6964355594456948,0.6981495452139407,0.4225783561921539,1
0.5341647160171453,0.06174567139092499,0.6194952720109657,0.8314999963186518,0.08535451677350749,0.5278779478330993,0.6643049235810702,0.42046556844282895,0.8207020303718305,1
0.5321045301707916,0.3635780437265279,0.5035666148583559,0.5952520035839026,0.3063094254273468,0.3808364516269837,0.6714507769855498,0.38805136213838426,0.7574385886901498,1
0.5233347004870851,0.36769260537080906,0.8004108371182036,0.617920789287813,0.43507432543005037,0.5919993833129096,0.6010540310316762,0.5567316402502559,0.4488432234048267,1
0.5071433342558235,0.32716620808193997,0.6660236826522677,0.28616134798103365,0.5806957178460462,0.33578320725549454,0.7587900631053142,0.07755005823287604,0.38302737508845086,1
0.40458320583364565,0.8895469527317958,0.30354166857409237,0.544198326252691,0.47630281085327636,0.8023967879042199,0.617798236571949,0.5845953491762106,0.5300842527676821,1
0.8568249642735241,0.07647552523332352,0.4593082863578081,0.7855015693710496,0.2999184995723516,0.5001004268201429,0.3578087105247775,0.6456701493235035,0.2547602108131894,1
0.6525907240126836,0.3121826466910967,0.30705405695664134,0.9160460879314309,0.06685381766713316,0.42014112955837957,0.4646701826199368,0.4381229924856608,0.7369592374735678,1
0.6201709885270038,0.339921051044967,0.5256964611549078,0.8040829965641912,0.14612472348955774,0.2794392435448892,0.5984030856714814,0.9871200451857008,0.6709335773586619,1
0.43888284953968343,0.5129021579099612,0.7598555869338101,0.696999853399222,0.21785188335437447,0.6110739839975156,0.4997995334928493,0.6393401674896331,0.6685537897768696,1
0.5775696403411947,0.24692060688124154,0.5847566705357404,0.6522711498623333,0.12239840739618062,0.6527735511023778,0.45828932983219367,0.4915771632735904,0.5484148657181824,1
0.2117136623069942,0.9555201570264891,0.3956883378056762,0.1737293806748758,0.7096864698155754,0.9031071073567783,0.29873535109505944,0.7043459666983221,0.329190355595922,1
0.5881941048936722,0.4061074252106318,0.14057035677236224,0.2793130343916304,0.7738722142238005,0.6978307527932661,0.6488296750395479,0.4050100357813891,0.5737971032616519,1
0.663015123837464,0.5914691952860535,0.44409116121542064,0.7066982131089361,0.22199934921503092,0.6082912667738632,0.4007738674078878,0.5034297670547209,0.3685717635903922,1
0.7585961926526307,0.023109117847987755,0.3450651299132911,0.3764931469121479,0.6889546371055062,0.41922821934856425,0.5370794311626081,0.4624292342450966,0.7253623315357708,1
0.5132188717795158,0.3835328795301405,0.5756557211682942,0.5447758554261853,0.4008579986064804,0.26984777188164943,0.6147128185226804,0.5333466142265315,0.3671253544569838,1
